order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_revenue,line_cost
110,UB-000052,86,1,501.25,10.0,451.12,409.68
111,UB-000053,112,1,465.73,0.0,465.73,338.04
112,UB-000053,9,2,667.11,5.0,1267.51,1003.38
113,UB-000053,89,2,572.11,0.0,1144.22,838.3
114,UB-000054,53,1,1285.14,5.0,1220.88,865.12
115,UB-000055,79,5,754.87,10.0,3396.91,2394.4
116,UB-000056,87,1,383.56,0.0,383.56,296.68
117,UB-000056,8,2,369.82,0.0,739.64,586.88
118,UB-000056,31,1,719.9,0.0,719.9,581.59
119,UB-000056,40,2,375.54,10.0,675.97,511.88
120,UB-000057,76,1,825.42,10.0,742.88,616.89
121,UB-000057,82,3,1028.72,20.0,2468.93,2055.99
122,UB-000058,95,1,497.11,0.0,497.11,369.8
123,UB-000058,42,3,608.5,0.0,1825.5,1195.14
124,UB-000058,26,1,213.74,0.0,213.74,138.49
125,UB-000059,30,1,1369.88,0.0,1369.88,865.11
126,UB-000060,23,1,918.69,5.0,872.76,627.54
127,UB-000060,67,3,155.44,5.0,443.0,288.6
128,UB-000060,133,2,513.45,10.0,924.21,640.74
129,UB-000061,74,1,1121.88,0.0,1121.88,882.89
130,UB-000061,33,1,439.06,0.0,439.06,296.56
131,UB-000061,96,4,494.72,10.0,1780.99,1468.88
132,UB-000062,56,3,507.08,5.0,1445.18,1046.34
133,UB-000062,34,1,161.7,0.0,161.7,138.03
134,UB-000062,101,2,1141.76,5.0,2169.34,1786.54
135,UB-000062,119,1,603.19,0.0,603.19,477.5
136,UB-000063,15,1,1214.94,0.0,1214.94,855.33
137,UB-000063,61,1,1109.24,0.0,1109.24,828.14
138,UB-000063,9,1,666.51,15.0,566.53,501.69
139,UB-000064,130,1,937.56,10.0,843.8,653.53
140,UB-000064,111,5,674.43,0.0,3372.15,2783.95
141,UB-000064,23,2,925.38,10.0,1665.68,1255.08
142,UB-000065,10,1,96.05,0.0,96.05,70.79
143,UB-000066,55,1,879.49,0.0,879.49,606.14
144,UB-000066,30,2,1327.67,0.0,2655.34,1730.22
145,UB-000066,22,2,657.78,0.0,1315.56,951.32
146,UB-000066,92,1,824.52,0.0,824.52,524.51
147,UB-000067,17,2,836.67,0.0,1673.34,1289.28
148,UB-000067,91,3,459.1,0.0,1377.3,963.21
149,UB-000067,94,2,773.12,0.0,1546.24,1076.72
150,UB-000068,106,3,1058.1,15.0,2698.15,2159.28
151,UB-000069,98,3,566.61,5.0,1614.84,1401.99
152,UB-000069,143,2,800.39,10.0,1440.7,1229.42
153,UB-000070,120,1,722.0,0.0,722.0,488.5
154,UB-000070,80,1,395.87,10.0,356.28,302.58
155,UB-000070,85,2,338.45,0.0,676.9,465.36
156,UB-000071,8,2,368.91,0.0,737.82,586.88
157,UB-000071,56,1,521.54,20.0,417.23,348.78
158,UB-000072,103,2,886.45,10.0,1595.61,1363.04
159,UB-000072,54,1,1030.39,0.0,1030.39,807.18
160,UB-000073,124,3,546.32,20.0,1311.17,1336.68
161,UB-000074,140,2,291.39,0.0,582.78,390.12
162,UB-000074,127,2,295.12,0.0,590.24,444.52
163,UB-000074,92,1,846.8,0.0,846.8,524.51
164,UB-000075,20,4,982.88,15.0,3341.79,2696.96
165,UB-000075,44,1,773.22,0.0,773.22,587.81
166,UB-000076,92,1,844.47,5.0,802.25,524.51
167,UB-000076,22,1,673.24,15.0,572.25,475.66
168,UB-000077,126,1,1277.13,10.0,1149.42,803.5
169,UB-000078,106,1,1022.18,0.0,1022.18,719.76
170,UB-000079,38,1,1077.49,0.0,1077.49,721.69
171,UB-000079,16,1,1075.35,10.0,967.81,816.38
172,UB-000080,13,1,376.94,0.0,376.94,235.91
173,UB-000080,121,1,930.27,10.0,837.24,683.69
174,UB-000080,142,1,476.69,0.0,476.69,406.29
175,UB-000081,24,2,95.49,0.0,190.98,123.02
176,UB-000081,67,2,158.27,0.0,316.54,192.4
177,UB-000081,17,4,840.13,0.0,3360.52,2578.56
178,UB-000081,53,2,1305.41,0.0,2610.82,1730.24
179,UB-000082,24,4,94.97,20.0,303.9,246.04
180,UB-000082,51,2,228.77,0.0,457.54,317.98
181,UB-000083,80,2,404.71,5.0,768.95,605.16
182,UB-000083,1,1,301.5,0.0,301.5,210.31
183,UB-000083,22,2,649.85,10.0,1169.73,951.32
184,UB-000084,49,3,966.96,0.0,2900.88,1842.12
185,UB-000085,142,3,492.8,10.0,1330.56,1218.87
186,UB-000085,15,1,1242.12,10.0,1117.91,855.33
187,UB-000086,86,3,499.86,5.0,1424.6,1229.04
188,UB-000086,17,2,860.58,15.0,1462.99,1289.28
189,UB-000086,50,2,437.16,0.0,874.32,655.38
190,UB-000087,10,2,96.1,0.0,192.2,141.58
191,UB-000088,7,2,1063.5,15.0,1807.95,1507.5
192,UB-000088,100,1,201.57,0.0,201.57,158.88
193,UB-000089,142,2,496.39,15.0,843.86,812.58
194,UB-000089,121,1,934.53,5.0,887.8,683.69
195,UB-000089,10,1,96.13,5.0,91.32,70.79
196,UB-000089,8,1,375.54,0.0,375.54,293.44
197,UB-000090,8,1,382.57,0.0,382.57,293.44
198,UB-000090,38,4,1081.86,15.0,3678.32,2886.76
199,UB-000090,128,3,168.58,0.0,505.74,425.73
200,UB-000091,129,2,1174.55,0.0,2349.1,1533.7
201,UB-000092,91,1,459.84,5.0,436.85,321.07
202,UB-000093,141,2,275.33,0.0,550.66,371.34
203,UB-000093,39,1,897.49,0.0,897.49,614.07
204,UB-000094,59,2,305.86,20.0,489.38,483.76
205,UB-000095,59,1,301.73,0.0,301.73,241.88
206,UB-000095,41,5,906.5,5.0,4305.88,3719.8
207,UB-000095,8,3,385.97,20.0,926.33,880.32
208,UB-000095,27,1,1106.63,20.0,885.3,891.38
209,UB-000096,85,2,333.56,0.0,667.12,465.36
210,UB-000096,64,2,325.98,10.0,586.76,428.54
211,UB-000096,112,1,460.74,0.0,460.74,338.04
212,UB-000096,11,1,457.79,0.0,457.79,366.75
213,UB-000096,107,2,313.19,0.0,626.38,456.9
214,UB-000097,133,1,498.08,10.0,448.27,320.37
215,UB-000097,35,1,787.15,20.0,629.72,567.63
216,UB-000097,75,2,858.94,0.0,1717.88,1175.56
217,UB-000098,97,3,1109.74,15.0,2829.84,2137.65
218,UB-000098,85,2,325.21,0.0,650.42,465.36
219,UB-000098,30,1,1381.29,0.0,1381.29,865.11
220,UB-000099,66,1,963.77,0.0,963.77,716.35
221,UB-000100,88,1,690.96,0.0,690.96,553.89
222,UB-000101,101,2,1149.23,0.0,2298.46,1786.54
223,UB-000101,43,1,169.56,5.0,161.08,116.88
224,UB-000101,12,2,553.02,0.0,1106.04,851.32
225,UB-000102,41,1,924.42,0.0,924.42,743.96
226,UB-000102,75,1,882.48,5.0,838.36,587.78
227,UB-000102,119,2,586.78,0.0,1173.56,955.0
228,UB-000102,77,1,271.23,5.0,257.67,195.63
229,UB-000103,137,2,1277.83,0.0,2555.66,1632.44
230,UB-000103,3,3,1158.44,0.0,3475.32,2172.12
231,UB-000104,144,1,412.78,0.0,412.78,300.62
232,UB-000104,44,2,794.72,0.0,1589.44,1175.62
233,UB-000104,45,1,818.61,0.0,818.61,610.87
234,UB-000104,57,1,786.03,10.0,707.43,567.7
235,UB-000104,137,3,1287.89,15.0,3284.12,2448.66
236,UB-000105,81,1,1059.32,5.0,1006.35,710.48
237,UB-000105,101,1,1096.79,0.0,1096.79,893.27
238,UB-000105,35,3,769.23,0.0,2307.69,1702.89
239,UB-000106,15,1,1250.13,5.0,1187.62,855.33
240,UB-000107,89,1,586.61,5.0,557.28,419.15
241,UB-000107,108,2,1109.4,5.0,2107.86,1591.1
242,UB-000107,69,1,308.09,0.0,308.09,234.6
243,UB-000107,106,1,1024.03,0.0,1024.03,719.76
244,UB-000107,6,2,983.49,0.0,1966.98,1384.58
245,UB-000108,119,2,597.68,20.0,956.29,955.0
246,UB-000108,6,2,992.8,10.0,1787.04,1384.58
247,UB-000109,8,3,368.99,0.0,1106.97,880.32
248,UB-000109,117,2,546.17,5.0,1037.72,820.86
249,UB-000110,14,1,776.66,5.0,737.83,569.64
250,UB-000111,68,1,223.3,0.0,223.3,161.19
251,UB-000112,39,3,864.09,0.0,2592.27,1842.21
252,UB-000113,82,1,1024.87,0.0,1024.87,685.33
253,UB-000113,54,1,1039.77,0.0,1039.77,807.18
254,UB-000114,49,3,951.04,0.0,2853.12,1842.12
255,UB-000115,58,1,581.34,0.0,581.34,356.56
256,UB-000115,124,2,532.01,0.0,1064.02,891.12
257,UB-000116,141,4,285.65,5.0,1085.47,742.68
258,UB-000117,136,1,1389.13,20.0,1111.3,866.98
259,UB-000117,19,2,692.07,5.0,1314.93,948.42
260,UB-000117,53,1,1269.23,0.0,1269.23,865.12
261,UB-000118,19,1,674.27,0.0,674.27,474.21
262,UB-000119,58,1,573.73,0.0,573.73,356.56
263,UB-000120,61,1,1065.9,0.0,1065.9,828.14
264,UB-000120,74,2,1115.54,5.0,2119.53,1765.78
265,UB-000121,66,1,935.14,5.0,888.38,716.35
266,UB-000122,39,1,865.46,0.0,865.46,614.07
267,UB-000122,82,1,1022.48,0.0,1022.48,685.33
268,UB-000123,13,1,373.56,0.0,373.56,235.91
269,UB-000123,100,1,205.02,0.0,205.02,158.88
270,UB-000123,54,1,1037.17,0.0,1037.17,807.18
271,UB-000124,136,1,1357.31,10.0,1221.58,866.98
272,UB-000124,28,1,890.59,0.0,890.59,673.25
273,UB-000124,85,1,322.97,0.0,322.97,232.68
274,UB-000125,84,2,1274.04,0.0,2548.08,1624.24
275,UB-000125,16,4,1072.56,5.0,4075.73,3265.52
276,UB-000125,28,1,880.14,0.0,880.14,673.25
277,UB-000125,138,1,921.09,15.0,782.93,604.6
278,UB-000126,66,1,977.34,15.0,830.74,716.35
279,UB-000126,129,3,1217.08,0.0,3651.24,2300.55
280,UB-000126,54,1,1053.94,5.0,1001.24,807.18
281,UB-000126,119,4,576.81,0.0,2307.24,1910.0
282,UB-000127,116,3,750.62,0.0,2251.86,1495.68
283,UB-000127,122,2,640.14,15.0,1088.24,1016.04
284,UB-000128,96,1,515.97,0.0,515.97,367.22
285,UB-000128,110,2,940.9,0.0,1881.8,1358.68
286,UB-000129,20,1,971.25,5.0,922.69,674.24
287,UB-000129,118,1,630.09,20.0,504.07,421.79
288,UB-000129,45,1,818.03,0.0,818.03,610.87
289,UB-000130,27,3,1091.43,5.0,3110.58,2674.14
290,UB-000130,131,1,902.15,10.0,811.93,688.03
291,UB-000130,74,1,1153.55,5.0,1095.87,882.89
292,UB-000130,44,1,768.01,0.0,768.01,587.81
293,UB-000131,107,2,325.8,5.0,619.02,456.9
294,UB-000131,56,2,523.85,0.0,1047.7,697.56
295,UB-000132,8,1,366.2,0.0,366.2,293.44
296,UB-000133,27,2,1099.6,10.0,1979.28,1782.76
297,UB-000133,112,2,467.79,10.0,842.02,676.08
298,UB-000133,79,2,765.6,0.0,1531.2,957.76
299,UB-000133,45,1,826.11,0.0,826.11,610.87
300,UB-000134,67,3,154.0,15.0,392.7,288.6
301,UB-000134,32,1,105.26,0.0,105.26,79.85
302,UB-000134,43,1,173.01,5.0,164.36,116.88
303,UB-000134,20,3,935.96,0.0,2807.88,2022.72
304,UB-000135,126,1,1213.7,0.0,1213.7,803.5
305,UB-000135,41,1,924.15,0.0,924.15,743.96
306,UB-000135,79,1,771.08,0.0,771.08,478.88
307,UB-000135,6,2,971.03,0.0,1942.06,1384.58
308,UB-000136,67,2,149.79,0.0,299.58,192.4
309,UB-000137,84,1,1264.43,0.0,1264.43,812.12
310,UB-000138,88,3,713.88,0.0,2141.64,1661.67
311,UB-000138,57,2,793.0,10.0,1427.4,1135.4
312,UB-000139,106,1,1080.71,0.0,1080.71,719.76
313,UB-000139,32,2,102.15,5.0,194.09,159.7
314,UB-000140,105,1,1240.48,10.0,1116.43,888.95
315,UB-000141,109,1,158.01,10.0,142.21,98.8
316,UB-000142,14,1,772.65,0.0,772.65,569.64
317,UB-000142,32,1,107.01,0.0,107.01,79.85
318,UB-000143,3,1,1157.34,0.0,1157.34,724.04
319,UB-000144,116,1,743.63,10.0,669.27,498.56
320,UB-000144,45,1,814.83,5.0,774.09,610.87
321,UB-000145,140,1,300.96,10.0,270.86,195.06
322,UB-000145,42,1,588.73,0.0,588.73,398.38
323,UB-000145,66,1,979.0,0.0,979.0,716.35
324,UB-000145,108,1,1134.03,0.0,1134.03,795.55
325,UB-000146,59,1,305.17,0.0,305.17,241.88
326,UB-000146,106,3,1063.38,5.0,3030.63,2159.28
327,UB-000147,33,2,443.83,5.0,843.28,593.12
328,UB-000147,128,1,173.76,0.0,173.76,141.91
329,UB-000148,58,2,585.71,0.0,1171.42,713.12
330,UB-000148,131,2,907.49,15.0,1542.73,1376.06
331,UB-000149,47,3,107.52,0.0,322.56,262.44
332,UB-000150,135,1,611.43,0.0,611.43,397.42
333,UB-000150,81,1,1044.55,0.0,1044.55,710.48
334,UB-000150,141,2,283.75,0.0,567.5,371.34
335,UB-000151,103,1,905.99,15.0,770.09,681.52
336,UB-000152,100,1,198.75,0.0,198.75,158.88
337,UB-000152,12,1,560.74,0.0,560.74,425.66
338,UB-000152,67,1,152.46,20.0,121.97,96.2
339,UB-000152,9,1,679.2,10.0,611.28,501.69
340,UB-000152,110,3,918.04,10.0,2478.71,2038.02
341,UB-000153,36,1,825.43,0.0,825.43,533.78
342,UB-000154,1,2,301.63,0.0,603.26,420.62
343,UB-000155,41,1,937.24,15.0,796.65,743.96
344,UB-000155,135,4,610.8,10.0,2198.88,1589.68
345,UB-000155,116,1,775.04,15.0,658.78,498.56
346,UB-000155,54,2,1031.22,10.0,1856.2,1614.36
347,UB-000156,17,2,838.34,5.0,1592.85,1289.28
348,UB-000156,13,1,360.98,15.0,306.83,235.91
349,UB-000157,132,1,1256.43,0.0,1256.43,810.08
350,UB-000158,46,1,214.61,15.0,182.42,167.81
351,UB-000158,42,2,589.44,10.0,1060.99,796.76
352,UB-000159,103,2,918.61,5.0,1745.36,1363.04
353,UB-000160,89,1,569.53,0.0,569.53,419.15
354,UB-000160,93,2,90.79,5.0,172.5,145.66
355,UB-000160,123,2,468.29,10.0,842.92,657.8
356,UB-000161,75,1,902.1,0.0,902.1,587.78
357,UB-000161,101,1,1122.52,10.0,1010.27,893.27
358,UB-000162,59,1,306.16,10.0,275.54,241.88
359,UB-000162,53,2,1316.03,0.0,2632.06,1730.24
360,UB-000162,32,1,104.25,10.0,93.83,79.85
361,UB-000163,15,1,1215.32,0.0,1215.32,855.33
362,UB-000164,82,1,1051.84,0.0,1051.84,685.33
363,UB-000165,106,1,1037.58,0.0,1037.58,719.76
364,UB-000166,75,4,909.45,20.0,2910.24,2351.12
365,UB-000166,25,3,639.85,0.0,1919.55,1488.84
366,UB-000166,63,1,250.4,5.0,237.88,167.23
367,UB-000167,73,1,1017.64,5.0,966.76,662.98
368,UB-000167,26,1,218.14,5.0,207.23,138.49
369,UB-000168,97,4,1157.86,5.0,4399.87,2850.2
370,UB-000169,136,1,1375.69,0.0,1375.69,866.98
371,UB-000169,26,2,223.54,5.0,424.73,276.98
372,UB-000169,133,2,511.28,0.0,1022.56,640.74
373,UB-000170,78,1,775.38,0.0,775.38,544.75
374,UB-000171,86,1,480.68,0.0,480.68,409.68
375,UB-000171,60,1,192.15,15.0,163.33,144.82
376,UB-000171,121,2,914.57,10.0,1646.23,1367.38
377,UB-000172,39,1,856.43,0.0,856.43,614.07
378,UB-000172,65,1,741.66,10.0,667.49,525.6
379,UB-000173,60,1,185.08,5.0,175.83,144.82
380,UB-000173,93,2,91.45,0.0,182.9,145.66
381,UB-000173,4,1,790.16,10.0,711.14,608.34
382,UB-000174,54,5,1009.62,5.0,4795.69,4035.9
383,UB-000174,68,3,217.97,0.0,653.91,483.57
384,UB-000175,9,3,674.22,5.0,1921.53,1505.07
385,UB-000176,29,1,728.89,20.0,583.11,536.32
386,UB-000176,111,2,656.71,15.0,1116.41,1113.58
387,UB-000177,76,3,803.48,0.0,2410.44,1850.67
388,UB-000177,139,1,701.87,5.0,666.78,504.16
389,UB-000178,33,1,427.57,5.0,406.19,296.56
390,UB-000178,110,2,902.92,0.0,1805.84,1358.68
391,UB-000178,23,3,882.13,0.0,2646.39,1882.62
392,UB-000179,98,2,583.89,5.0,1109.39,934.66
393,UB-000180,108,1,1106.88,10.0,996.19,795.55
394,UB-000180,94,2,752.51,0.0,1505.02,1076.72
395,UB-000181,113,1,862.13,0.0,862.13,695.0
396,UB-000182,117,1,549.08,5.0,521.63,410.43
397,UB-000182,129,1,1189.1,0.0,1189.1,766.85
398,UB-000182,62,1,390.98,5.0,371.43,260.55
399,UB-000182,35,2,790.78,0.0,1581.56,1135.26
400,UB-000183,103,1,885.13,5.0,840.87,681.52
401,UB-000183,121,3,926.01,0.0,2778.03,2051.07
402,UB-000183,76,2,811.35,0.0,1622.7,1233.78
403,UB-000183,10,2,95.79,0.0,191.58,141.58
404,UB-000183,117,2,538.54,0.0,1077.08,820.86
405,UB-000184,127,1,305.28,20.0,244.22,222.26
406,UB-000184,4,1,821.27,0.0,821.27,608.34
407,UB-000185,120,2,745.77,0.0,1491.54,977.0
408,UB-000185,81,5,1068.55,0.0,5342.75,3552.4
409,UB-000186,136,1,1357.45,10.0,1221.71,866.98
410,UB-000186,51,1,237.58,0.0,237.58,158.99
411,UB-000187,48,2,367.8,10.0,662.04,509.26
412,UB-000187,122,3,625.68,0.0,1877.04,1524.06
413,UB-000188,73,2,988.86,10.0,1779.95,1325.96
414,UB-000188,21,3,799.65,0.0,2398.95,1746.18
415,UB-000189,116,3,778.31,10.0,2101.44,1495.68
416,UB-000190,56,1,527.42,10.0,474.68,348.78
417,UB-000190,47,2,108.58,0.0,217.16,174.96
418,UB-000190,20,1,933.92,0.0,933.92,674.24
419,UB-000190,74,4,1179.81,5.0,4483.28,3531.56
420,UB-000191,76,1,830.71,5.0,789.17,616.89
421,UB-000191,30,1,1335.95,20.0,1068.76,865.11
422,UB-000191,18,2,834.38,0.0,1668.76,1297.42
423,UB-000191,112,1,461.33,0.0,461.33,338.04
424,UB-000192,38,5,1042.54,15.0,4430.8,3608.45
425,UB-000192,26,2,214.73,0.0,429.46,276.98
426,UB-000192,24,1,95.58,20.0,76.46,61.51
427,UB-000192,7,1,1028.99,0.0,1028.99,753.75
428,UB-000193,113,1,883.96,10.0,795.56,695.0
429,UB-000194,83,3,882.65,0.0,2647.95,2121.0
430,UB-000195,44,5,775.16,0.0,3875.8,2939.05
431,UB-000195,78,3,777.33,10.0,2098.79,1634.25
432,UB-000195,130,1,925.7,5.0,879.41,653.53
433,UB-000195,51,1,229.17,0.0,229.17,158.99
434,UB-000196,96,4,506.15,0.0,2024.6,1468.88
435,UB-000197,73,1,979.61,0.0,979.61,662.98
436,UB-000197,130,1,904.42,0.0,904.42,653.53
437,UB-000197,87,4,387.49,10.0,1394.96,1186.72
438,UB-000198,144,2,413.43,5.0,785.52,601.24
439,UB-000198,22,2,654.31,0.0,1308.62,951.32
440,UB-000198,117,1,552.51,20.0,442.01,410.43
441,UB-000198,111,1,679.11,0.0,679.11,556.79
442,UB-000199,118,1,643.25,10.0,578.93,421.79
443,UB-000199,25,1,675.33,0.0,675.33,496.28
444,UB-000199,101,4,1138.79,0.0,4555.16,3573.08
445,UB-000200,117,2,544.96,15.0,926.43,820.86
446,UB-000200,32,2,104.25,0.0,208.5,159.7
447,UB-000200,112,1,450.99,0.0,450.99,338.04
448,UB-000200,48,1,366.98,5.0,348.63,254.63
449,UB-000200,113,1,881.08,0.0,881.08,695.0
450,UB-000201,58,2,561.37,10.0,1010.47,713.12
451,UB-000201,92,1,839.01,0.0,839.01,524.51
452,UB-000201,53,5,1264.93,10.0,5692.19,4325.6
453,UB-000201,72,2,943.29,0.0,1886.58,1483.2
454,UB-000202,67,2,157.24,10.0,283.03,192.4
455,UB-000202,61,1,1066.49,0.0,1066.49,828.14
456,UB-000203,66,4,982.44,15.0,3340.3,2865.4
457,UB-000203,89,1,592.11,0.0,592.11,419.15
458,UB-000203,4,2,800.88,20.0,1281.41,1216.68
459,UB-000204,56,3,524.19,0.0,1572.57,1046.34
460,UB-000204,54,1,1001.04,0.0,1001.04,807.18
461,UB-000204,95,1,470.27,20.0,376.22,369.8
462,UB-000205,119,2,588.65,20.0,941.84,955.0
463,UB-000205,28,2,887.77,5.0,1686.76,1346.5
464,UB-000205,78,2,782.32,0.0,1564.64,1089.5
465,UB-000205,131,2,926.75,0.0,1853.5,1376.06
466,UB-000206,27,4,1047.69,20.0,3352.61,3565.52
467,UB-000206,34,1,163.8,10.0,147.42,138.03
468,UB-000206,78,1,804.06,0.0,804.06,544.75
469,UB-000206,49,1,969.53,0.0,969.53,614.04
470,UB-000207,103,1,928.56,0.0,928.56,681.52
471,UB-000207,74,3,1160.17,15.0,2958.43,2648.67
472,UB-000207,51,1,233.49,5.0,221.82,158.99
473,UB-000208,114,2,1017.01,10.0,1830.62,1291.74
474,UB-000208,101,1,1128.25,0.0,1128.25,893.27
475,UB-000208,4,2,811.79,0.0,1623.58,1216.68
476,UB-000209,74,1,1181.9,10.0,1063.71,882.89
477,UB-000209,73,1,1011.76,0.0,1011.76,662.98
478,UB-000210,117,2,559.71,0.0,1119.42,820.86
479,UB-000211,96,2,511.73,20.0,818.77,734.44
480,UB-000212,53,1,1283.68,0.0,1283.68,865.12
